MMSI,Method,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19,Sub20,Sub21
207138000.csv,Kalman,13.433226148873072,40.21089568199376,112.12314158426871,222.3403703067296,356.2065798893749,497.80817052165156,529.0361394622505,717.5572803630979,734.0877417585821,611.1577141710314,431.3902970198508,490.7805044673443,527.958259463284,628.4854466614489,725.7433304551014,805.5262923016497,843.6957918445734,850.6847180478823,809.2346769933647,713.5007233760215,565.5146775767843
207138000.csv,Linear,99.88431187134447,147.6495211967697,197.41395860179887,246.5148337035411,293.66115941085644,342.4382537046818,377.05639926995406,443.1001365486174,464.8096698021924,504.98800936406684,567.6274260979769,639.0336077408708,656.2938280947996,672.040185960366,694.8111341836752,724.0184201105262,763.9076189884929,808.2469189225841,864.4107046325349,928.4551305925168,997.0336789230646
215901000.csv,Kalman,9.331093323261491,12.501154906948916,19.645976454161943,29.65666647003988,40.15123553194158,59.51416851960439,77.43277278308257,103.24535131014395,106.03998560569951,107.6029002444372,167.1667544587216,194.228564917994,212.3180989715221,211.6055082455991,187.78043247988708,185.43235710788846,274.9596082812733,274.9709292953544,252.9662579719751,375.8976671344161,907.9861679772132
215901000.csv,Linear,31.358302785455063,46.37950773091486,60.53073484981375,74.84324094364776,90.20419911807114,104.03715316739736,116.89701821616403,131.5017383645019,141.4646405338675,157.23840363412614,177.18102132361028,188.57688929092697,194.4884293443274,199.33827703650547,208.7207327411775,221.1002030990727,261.8124238897515,277.74247716384474,295.8743742450145,348.22996282082664,530.6070612306125
227146400.csv,Kalman,14.51847490853838,20.515129056784286,44.238017598071224,74.8528669145889,120.50676399422706,189.00306085873154,189.7485130905537,285.62212661330994,308.28560643739723,225.28420015800947,234.34534169176942,216.01824344500412,217.26784183503804,200.7790639053526,193.76435667035688,193.27604382939188,167.22531876014534,326.22718235851636,222.21717473156986,318.39181721110646,1001.5122910424483
227146400.csv,Linear,109.88074791077555,162.95619632703847,212.19773539243718,264.73099240866964,313.7591585801754,362.4380362765891,413.25954854370565,460.34840470051734,497.29249250720716,582.8047295353631,636.0391498605734,665.0269411010627,642.5064639947808,671.3201975523052,707.1842992010149,754.6290850949063,810.7489630370262,912.5292293803424,1103.7849612008201,1044.4207630130625,1703.4725834234048
314237000.csv,Kalman,8.228800532098516,9.922731571542768,11.42138109947161,14.440961812455003,17.966945930917568,21.592489465328185,24.413415754696796,29.078875298025373,37.627687299063055,39.436520846763564,65.2566005709227,56.5264645910217,59.985050323496004,65.74726917090295,74.28875499450851,98.3853748454282,87.33084573905344,151.25650647325025,139.9015934576236,143.72791658613673,148.65397654295504
314237000.csv,Linear,37.24263503002132,54.60246833223247,70.07793840723346,86.73036799349589,103.54772712962702,118.53165901347607,132.22956422429365,148.6830148515297,170.75488929401456,184.14525306914058,338.40237080898146,211.4391759628664,217.02612771309083,282.09493615879927,296.23768516639564,359.7066791185072,367.98900301975607,645.9982623158654,261.89602082648634,276.3532615902796,292.4240141289551
565494000.csv,Kalman,19.90347570366022,49.54027128695067,88.72550872262877,141.4101201910462,182.73036784850765,197.10987669754718,199.18403291310267,270.1957622486509,248.34766950140494,343.38095575354964,264.8680992489814,368.2269920689387,406.4263250765625,466.056942059616,725.1499255492062,933.8151941122459,963.6854236069369,1023.9851664560111,1872.7643555591349,1760.8800178884183,1599.3910979187913
565494000.csv,Linear,50.03540929941785,74.35040693983994,97.68962696526881,122.19843307092664,144.71992859521868,169.65513485463964,190.79550963492514,216.71853671551312,228.07096229875776,250.4382418694693,279.3793950632117,305.3732428347473,317.28685821457105,335.1483953596533,462.4275488140283,489.13266773561105,504.8771054154773,526.7538807860084,1012.4363048207342,1050.0338414170933,1122.4193192840696
244740921.csv,Kalman,14.225073341959071,38.544824034038655,71.57520109616611,99.01709014462426,125.8972813411553,122.48996290640717,145.4103022174145,212.66909372569026,202.0176555598094,208.25259753157565,231.66772662392617,250.62500183715076,256.530570711609,281.43506001261153,303.24988910157333,286.86799949326553,321.63206717059273,308.7012417731431,521.0781551543824,717.6025857962488,946.0343033440871
244740921.csv,Linear,35.86699370247408,52.29929989076167,69.01848871105955,86.3820375174504,103.50569079885722,116.48161260465119,134.26633916820612,147.98528988170136,162.571740609684,183.18686389360116,197.1657277239068,203.70014169678362,211.7233071866442,221.32804792593882,235.79610538779346,253.274731941401,283.3576102650108,300.15417342568986,419.4478285326329,452.53765409371306,1732.4576951266376
227330000.csv,Kalman,13.863705836040527,30.424167995016692,92.65649622643684,194.8334698536177,301.22176840965193,441.521226306964,477.2862175342779,666.1604272206152,585.3948434217109,480.8323248976947,425.4558465150105,568.4110202672,603.9018483829503,650.4745715460107,692.5420877222781,709.8226877929608,687.466520543294,631.2800311298581,562.7378530180192,714.9021090157884,644.0367237612186
227330000.csv,Linear,94.45420555778891,138.74089412646944,186.34215554939323,231.04314541825914,270.7632316948021,316.03720347391646,360.6766421536119,409.9944233046498,435.16099206969125,475.5244340521788,533.838784490582,579.1674724674845,592.5336741807531,613.362461656677,641.5304001069532,677.1367614246218,720.0397930522066,772.2675579057976,831.9923250098082,926.1242760426979,1084.1899797797557
227372000.csv,Kalman,28.404119229393697,102.854105701681,158.1954183514062,215.03842263153487,349.9457637918855,399.1855144362211,586.6371373483984,547.0040394971808,643.094481252859,1555.384667449423,1383.0318311762633,2271.9242979601236,2204.9364376336457,1768.756263097596,1684.0137530711795,1143.3024423025627,4286.867055026721,4647.550582214824,15052.825188785419,10444.68098503434,21117.101203222126
227372000.csv,Linear,141.20082912721352,206.80614703280537,265.10471181163433,326.1202500229753,401.1772050131576,470.24518173298765,523.5251440908781,598.934465335453,752.4644229405448,1148.1497266232116,1159.78602345878,1296.64295153682,1609.7060730200944,1624.7115785109572,1641.2393410558702,1722.5356992957995,3095.932661080652,3552.887882834329,7688.177815857229,7801.379783012478,15235.063909901644
228130000.csv,Kalman,13.082388070574293,15.744615567113685,41.01750225859568,61.3730899928904,116.53135027948731,184.54506037358684,138.28672613717885,248.47520078071096,352.176570409264,341.9828550308552,226.66352049055808,455.09905823385554,332.3769891315421,348.16204257209125,372.430712337335,413.3924490538756,367.2908652360379,1275.9942597540278,1346.209745657208,1488.136840886434,1632.6994023208472
228130000.csv,Linear,116.49409332695076,167.40100566053712,224.30565865423912,268.91155632248086,322.1217269829563,380.7019745744687,424.08493481229345,482.36430023562764,609.7267082263089,650.632596806226,693.2942156991033,1001.6380423019323,998.4215021908057,1008.1869939983716,1023.7907123155655,1052.22825655574,1119.6038457380173,1163.1116902141146,1251.9940410934187,1756.2918962157603,3118.751720681846
228727000.csv,Kalman,18.978458951312618,71.12684986626668,153.98890975148765,255.763889027697,343.3725658208125,410.45474532321094,396.2492510549922,442.8475995340702,401.69023131636277,336.90197149560805,296.41980452700557,340.98324655828117,350.2627865247986,446.12050172630114,526.6392102928105,613.1891184232553,678.1651156257059,739.3340841548115,1169.1726546586335,1415.3964189231706,1384.4726321800244
228727000.csv,Linear,48.08190121376068,68.3039354296082,92.42197601660381,112.76859164272908,136.29232485416892,155.8721747918831,178.13653672431528,196.88465277470902,218.0493114336692,242.5557534751813,267.8897914921945,280.11621198891623,290.34561192357205,301.21728860093043,318.4588486569281,338.989551171492,371.7719206905471,397.3486606965805,477.3608670381244,512.8381242878789,521.1949270104666
227988000.csv,Kalman,9.114267076847915,54.66640087342796,127.41673401300372,219.87647154990015,303.3869106144023,375.0621674049531,353.8178761541139,388.1946887508925,358.1503660073626,271.275144560753,168.94315006412307,163.03426570582687,233.64637744721207,326.26783066462934,419.1436626306381,491.54637848882055,560.6414683366199,663.4582030676063,694.9641652579867,780.4550774467202,695.7580889804922
227988000.csv,Linear,46.82783879889935,70.18644941918201,92.66487711858409,116.30403885401714,137.35051777048383,162.71080145098603,177.529803742773,209.037691245334,219.25981094476793,240.65452519478097,269.5799666202448,305.9529544666835,311.615155947339,318.89109030127844,332.2081869626078,347.8597651671096,367.96194972252,391.9676847160521,418.9856377081762,468.84210711012474,501.5348491608569
244925000.csv,Kalman,18.80035301781333,34.389523398155085,77.22923571710275,105.45577574115981,139.63742360287074,326.479355187267,381.5283755499393,471.7680281227783,562.3262879624048,582.3538138807987,616.9970753798726,769.6938273123363,914.3721710489953,957.5140494851556,856.014568313886,1425.8518853630217,1626.1357842751097,1917.4298229926749,2354.3363107836653,1755.8825613336355,7762.237462509272
244925000.csv,Linear,26.787808037145638,38.54075180770104,57.90617950432414,68.7942559286325,77.91794211108044,188.84658403135222,198.08141258385714,210.36909597085645,221.43585132774777,229.18844744734324,239.59985208238476,247.12157610006167,270.2477946304745,275.07132641345083,279.0610058854434,930.4116864009297,950.1196873820742,959.0449801316042,997.2219313678647,1049.939776165999,3894.420871823133
247224200.csv,Kalman,19.82822439967701,41.96105517054796,72.62195720681558,120.67788412828193,154.26336051042992,202.29546198080243,301.66318609380886,336.98830160293016,494.5560711385717,611.5918585178573,647.2413426885311,1011.3077279605192,1192.4671430846263,1866.971238959906,2447.266528442057,5350.533248527532,9875.91467926206,12211.65000615173,9820.254608922041,9239.05591850969,12801.097576843822
247224200.csv,Linear,66.75152899760896,92.96936420621664,119.11668053095049,148.84520889012245,178.03532546088766,198.71031702495205,236.68922747443048,276.2593838497218,328.9407383338456,339.58731970209766,399.42207204150014,469.83487976682414,571.0787564764157,730.2755052244732,940.7566072488769,1201.6863450133098,2639.9615530047827,3560.958153823296,2824.6809918131357,3685.925131368484,4291.5268274738755
249104000.csv,Kalman,9.765540440765795,12.468971092888024,18.54290298905565,25.650617725478767,37.24307397433347,51.591458235456685,64.12130282748433,88.4395157841555,96.48694036143135,111.37224562993246,124.86901989547583,174.43655176045968,183.2056487438708,187.38849334153258,190.6860809582341,161.21225701496348,152.561004428197,300.9627087538944,289.18588719298754,325.7027344501227,274.5829760509822
249104000.csv,Linear,44.695666826705285,66.0819320772238,88.08710452830624,108.58615710110604,128.22240723173854,150.7213006914865,170.44997831973612,193.7717468591417,207.14599724642366,227.97841247670556,258.160166529223,280.67498327089766,286.737110973533,295.56552476347224,306.9426335139932,323.524558016657,343.559957090931,386.5174781753546,411.771411416742,439.93478400954257,475.1136727429547
518866000.csv,Kalman,9.700189222993629,10.685305078708387,14.971379870027969,20.60219838837471,31.293060220636136,45.144407304966215,59.06095321924838,79.2503451461655,82.56366121166215,83.75199169889717,98.80776740692261,167.65611274487526,140.57489485215217,144.91732103884488,162.2690527355427,158.21973984580515,141.85534335997323,146.64191489796002,201.9335280283765,134.39740093674612,187.02889993740706
518866000.csv,Linear,83.66164755971268,123.90110252682167,165.21984808920837,205.4226867403361,240.14535475705316,283.5692081043796,312.07340296263783,361.1387855622265,381.7668013657743,413.5963410780292,470.28452431892396,512.7842519188584,523.9422550506831,537.1449527738063,566.2225406585178,593.3351949112352,633.0791191245852,674.681532758709,720.1969430788188,770.9862813913911,836.3081740893232
276700000.csv,Kalman,8.804638417304002,9.782954623820231,10.720143059545796,13.305866856271946,16.171070454609694,18.223721409859237,22.30132503322244,27.223957773425685,31.552986658350726,36.75692513968444,43.74947472388004,49.39062880147338,59.21591358838867,58.77446038826286,62.38530456435838,65.63052359046834,68.99081395012614,72.71672350422067,82.72457264990229,88.52570391339138,94.18285551383556
276700000.csv,Linear,30.535316818968997,44.75792520217641,58.57068984904683,72.458151366818,86.09782002918074,102.57475504981176,114.20262977738554,130.74335783928484,141.6828891469033,153.668146709249,173.41237692428714,190.62740432857714,211.06637519432584,214.8703668374737,221.1972828596698,231.01144733040465,250.4250569460641,261.74813899639787,261.6266994701222,276.6245160713083,293.9961026670965
577228000.csv,Kalman,9.92504351546866,13.711826972438248,30.20441162977598,63.49135549086346,104.40717492868198,167.0514604996507,219.3579748144857,265.7015833587321,245.06235944750966,234.58515755381146,264.92468637451134,290.4958553726349,284.5911061873743,288.53767705636926,267.40371923693436,229.65893032219142,207.95510756607638,201.47866564412718,328.5441062298679,404.6997000490784,681.3963970438331
577228000.csv,Linear,44.52868598716828,65.77188613547244,86.14266894383442,108.93705746468243,125.24022686059158,145.98627311807337,164.31127858287272,184.94745243532188,197.39769264071532,223.57445377611495,249.08527308291693,260.78850575339186,261.78136826464413,269.21674336834025,287.5708026396639,329.78261806397444,355.2164811579595,369.2734756776324,538.8168977333809,582.1441475078793,1213.14151435081
227558000.csv,Kalman,9.209855977405372,25.342799743021498,73.90449332939066,149.4255170412128,233.3856714470588,344.8800792354775,358.749930886338,510.0322606225196,489.60620936544655,404.96489700502474,309.2295959734616,369.63903001279425,390.01195611838347,441.9836307690271,503.52324821738466,554.6177360957143,565.8837542161234,551.9757066804623,508.50523640345796,439.3770318670003,423.5694223269413
227558000.csv,Linear,69.66723680418865,104.03113626378887,137.43869032660197,172.21945218653013,200.3698780576256,239.07157034800443,262.0386979325852,306.76435151815406,324.1190463275797,356.5155450935707,403.65396639399273,446.8046311076382,445.55601658744337,458.3350852670768,476.8943819139715,501.55165018710375,531.2562488671136,567.2700424044327,608.1078775780086,654.5303340513233,712.78420088802
227364000.csv,Kalman,13.769850027463294,20.499211588295164,43.609186824581805,77.56382487847502,139.56346799736494,173.43130290904347,203.48681924157512,391.21431577490273,332.82696065462676,254.74494993266296,300.5843838267502,378.2899057775685,382.6679676908466,333.1216034158791,357.42033531855435,383.9555155866025,605.0254442703041,273.6740857941142,279.584440806377,382.09809015492425,1126.2646610427148
227364000.csv,Linear,111.33198741362287,166.2131233849733,219.3001960073076,274.76865783193,322.2070705285797,367.9686164599284,416.95507208260443,480.2216915125572,511.33143992305924,557.4733682472702,614.0500158194667,647.0570558908277,673.7467362699214,714.3944246014997,918.8373622730905,1222.7163845285418,1244.8794118174874,896.141392987825,952.4249390169232,1063.8260528140527,1094.1407224592215
